id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
143,PALMER5D,4,0,0,user,95.16804700059411,0.008832931518554688,152,110.60269728384716,0.0,278,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
144,PALMER6C,8,0,0,user,127.42334665414431,0.0018939971923828125,29,229.08556550919772,0.0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
145,PALMER7C,8,0,0,first_order,56.948901803887786,0.002966165542602539,22,4.334644841831693,0.0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
146,PALMER8C,8,0,0,user,32.627542976370385,0.009006977081298828,53,378.358469115167,0.0,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
147,PARKCH,15,0,0,max_time,2066.506039712571,10.013708114624023,96,589.6501384715838,0.0,156,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
148,PENALTY1,1000,0,0,first_order,6.119328180037117e8,0.6370620727539062,28,1.5562880926815378e7,0.0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
149,PENALTY2,200,0,0,first_order,4.711627728753225e13,0.4326770305633545,247,15.694028157619417,0.0,431,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
150,PENALTY3,200,0,0,first_order,0.0010987327555066733,4.321063041687012,107,2.242393377888844,0.0,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
151,POWELLBSLS,2,0,0,user,0.10524495496868705,0.0012969970703125,32,4.438154259117859,0.0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
152,POWELLSQLS,2,0,0,first_order,9.104384575013178e-15,0.001249074935913086,28,1.9043948429110063e-5,0.0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
153,POWERSUM,4,0,0,first_order,37.43144669925632,0.0004889965057373047,14,1.702371775991196e-6,0.0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
154,PRICE3,2,0,0,first_order,8.436253448885613e-8,0.0007600784301757812,30,0.003071251249600669,0.0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
155,PRICE4,2,0,0,first_order,1.9925756676497014e-10,0.0028519630432128906,60,0.002114284585461529,0.0,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
156,QING,100,0,0,first_order,7.447066095955307e-9,0.10798382759094238,112,0.0013075374732035442,0.0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
157,RAT42LS,3,0,0,user,112.37489005050432,0.0035622119903564453,59,280.80312543343945,0.0,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
158,RAT43LS,4,0,0,user,2.262101891695624e6,0.003216981887817383,70,12688.97827246531,0.0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
159,RECIPELS,3,0,0,first_order,1.8294291812061336e-6,0.001828908920288086,38,0.00036276832867552063,0.0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
160,ROSENBR,2,0,0,first_order,5.345218574432556e-10,0.0047910213470458984,102,4.997660387233387e-5,0.0,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
161,ROSENBRTU,2,0,0,user,0.7287599259406361,0.012969017028808594,292,2.126531439191585,0.0,518,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
162,ROSZMAN1LS,4,0,0,first_order,0.1568670145520117,0.000102996826171875,3,0.0002011753294346704,0.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
163,S308,2,0,0,first_order,0.7731990578288028,0.0005021095275878906,15,8.573835396110818e-5,0.0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
164,SENSORS,100,0,0,first_order,-2024.9999999999957,0.9565861225128174,62,4.8990938209188484e-5,0.0,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
165,SINEVAL,2,0,0,first_order,3.938369002996158e-15,0.007079124450683594,200,3.0989541843404943e-6,0.0,372,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
166,SISSER,2,0,0,first_order,1.8104387480115148e-8,0.0006949901580810547,14,8.21517586569304e-6,0.0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
167,SNAIL,2,0,0,first_order,3.151968739980145e-14,0.010723114013671875,268,3.550757629943325e-7,0.0,474,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
168,SPIN2LS,102,0,0,first_order,1.5169863755361837e-9,0.13469195365905762,62,0.0013818560877502824,0.0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
169,SSI,3,0,0,user,0.012348003120391984,0.003473043441772461,122,0.5122053491009274,0.0,231,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,STRATEC,10,0,0,max_time,2574.766360610346,10.034733057022095,113,665.394073187574,0.0,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,STREG,4,0,0,user,8.600308782413547e19,0.0011000633239746094,32,2.7664817642035772e14,0.0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,STRTCHDV,10,0,0,first_order,2.00872196455255e-7,0.015510082244873047,32,3.388448665085941e-5,0.0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,THURBERLS,7,0,0,max_eval,984932.1194395174,0.10487198829650879,563,26142.55398374319,0.0,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
174,TOINTGOR,50,0,0,first_order,1373.9054608023248,0.17932605743408203,247,0.0004803827583171692,0.0,414,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
175,TOINTPSP,50,0,0,first_order,225.56040942295948,0.09341001510620117,252,0.00010147898852949911,0.0,423,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
176,TOINTQOR,50,0,0,first_order,1175.4722221496654,0.02258014678955078,67,0.0001542291377498635,0.0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
177,TRIGON1,10,0,0,first_order,1.8338450460084047e-12,0.036969900131225586,122,1.2579150757808927e-5,0.0,199,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
178,TRIGON2,10,0,0,first_order,2.8307763929399647,0.13262486457824707,307,0.00025524230614492726,0.0,505,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
179,VANDANMSLS,22,0,0,first_order,9.623042719921974,0.0013921260833740234,13,3.2303889292807135e-6,0.0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
180,VARDIM,200,0,0,user,6.02296619665364e9,0.023643970489501953,14,1.4175095689547617e11,0.0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
181,VESUVIALS,8,0,0,user,3282.62155213107,0.24177193641662598,84,475374.9159900634,0.0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
182,VESUVIOLS,8,0,0,user,1591.0297129173075,0.23191595077514648,85,77325.95529483179,0.0,148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183,VESUVIOULS,8,0,0,user,0.7668208357883212,0.9910769462585449,342,38.19124408395438,0.0,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184,VIBRBEAM,8,0,0,user,2884.0568319816866,0.010979890823364258,49,3.1349739817699034e7,0.0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
185,WATSON,12,0,0,user,0.06691837330628592,0.006988048553466797,28,2.090147530663039,0.0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
186,WAYSEA1,2,0,0,first_order,0.0035972041772232345,0.0010771751403808594,24,0.5340604694277405,0.0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
187,WAYSEA2,2,0,0,first_order,1.5776081945690382e-6,0.002846956253051758,61,0.0013735278924879152,0.0,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
188,YFITU,3,0,0,max_eval,22.845761910733955,0.02862405776977539,560,6.554706681646643,0.0,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
189,ZANGWIL2,2,0,0,first_order,-18.200000009100002,5.0067901611328125e-5,2,0.0,0.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
