id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
149,PENALTY2,200,0,0,first_order,4.711627728753194e13,0.05556297302246094,9,0.06040748043256676,0.0,10,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,
150,PENALTY3,200,0,0,first_order,0.0010000017853906123,1.6769490242004395,16,0.06391094008769682,0.0,23,17,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,
151,POWELLBSLS,2,0,0,first_order,1.8076236689436806e-12,0.002466917037963867,86,0.010432019899538332,0.0,112,87,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,
152,POWELLSQLS,2,0,0,first_order,4.6893389267308e-18,0.0005099773406982422,10,4.3308605927090196e-7,0.0,16,11,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,
153,POWERSUM,4,0,0,first_order,37.43144669925644,0.0006189346313476562,5,8.046361645597252e-5,0.0,6,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,
154,PRICE3,2,0,0,first_order,8.279224248090598e-9,0.00041604042053222656,9,0.0009642058942159194,0.0,10,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,
155,PRICE4,2,0,0,first_order,8.962249996439359e-10,0.0007839202880859375,11,0.0038499136282669254,0.0,14,12,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,
156,QING,100,0,0,first_order,1.0077452365143177e-12,0.0015568733215332031,11,9.453021005161866e-6,0.0,14,12,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,
157,RAT42LS,3,0,0,first_order,8.05652293418358,0.0007801055908203125,11,0.052294440082421005,0.0,18,12,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,
158,RAT43LS,4,0,0,first_order,1.0764616570666323e6,0.0004889965057373047,3,0.8928180405361182,0.0,4,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
159,RECIPELS,3,0,0,first_order,2.3310840462145013e-6,0.0009098052978515625,15,0.0002386318677297439,0.0,25,16,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,
160,ROSENBR,2,0,0,first_order,8.51707498558393e-12,0.0006489753723144531,20,0.0001187167591329439,0.0,28,21,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,
161,ROSENBRTU,2,0,0,first_order,3.3931720252493954e-17,0.003525972366333008,89,5.664130615246574e-8,0.0,124,90,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,
162,ROSZMAN1LS,4,0,0,first_order,0.15685415360896782,0.00019097328186035156,1,0.001618438902153249,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
163,S308,2,0,0,first_order,0.773199056495579,0.00026798248291015625,8,5.221793831507676e-6,0.0,10,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,
164,SENSORS,100,0,0,first_order,-2024.9999999999948,0.5953011512756348,31,1.773193840594093e-5,0.0,37,32,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,
165,SINEVAL,2,0,0,first_order,2.111162279036968e-18,0.0012121200561523438,42,3.0781631355978694e-8,0.0,65,43,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,
166,SISSER,2,0,0,first_order,1.0657852147059347e-8,0.000576019287109375,12,5.515632548703114e-6,0.0,13,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,
167,SNAIL,2,0,0,first_order,5.771780142491274e-17,0.002462148666381836,62,1.5194446747423004e-8,0.0,82,63,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,
168,SPIN2LS,102,0,0,first_order,2.99244953913166e-20,0.30075788497924805,6,6.180085695432913e-9,0.0,7,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,
169,SSI,3,0,0,max_eval,1.1319437153565516e-7,0.021815061569213867,692,0.22485510835863623,0.0,1000,693,0,0,0,0,0,0,692,0,0,0,0,0,0,0,0,0,
170,STRATEC,10,0,0,max_time,2215.302777319939,10.895501136779785,10,1424.7123073618538,0.0,19,11,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,
171,STREG,4,0,0,first_order,4.731884325266608,0.00010895729064941406,1,4.639426214066862,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
172,STRTCHDV,10,0,0,first_order,1.6839958954576985e-8,0.0012059211730957031,12,2.3385579739603943e-5,0.0,13,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,
173,THURBERLS,7,0,0,first_order,5642.7136628408825,0.002370119094848633,14,64.23788648371226,0.0,31,15,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,
174,TOINTGOR,50,0,0,first_order,1373.9054606636453,0.0006728172302246094,6,2.1931953850482132e-6,0.0,7,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,
175,TOINTPSP,50,0,0,first_order,225.56040942188577,0.0018000602722167969,17,2.644686671958379e-9,0.0,40,18,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,
176,TOINTQOR,50,0,0,first_order,1175.472222146169,0.0002741813659667969,1,3.21842146457198e-14,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
177,TRIGON1,10,0,0,first_order,4.34202409763655e-19,0.0006651878356933594,5,3.329091609058727e-9,0.0,6,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,
178,TRIGON2,10,0,0,first_order,2.9679558297921798,0.0007529258728027344,12,2.269315724327386e-5,0.0,13,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,
179,VANDANMSLS,22,0,0,max_eval,10.741747968843248,0.18698906898498535,999,0.001349282706757466,0.0,1000,1000,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,
180,VARDIM,200,0,0,first_order,1.1491988702988964e8,0.06569385528564453,12,7.277058130854282e9,0.0,13,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,
181,VESUVIALS,8,0,0,first_order,1980.2672555099261,0.010287046432495117,5,0.5744331460509076,0.0,7,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,
182,VESUVIOLS,8,0,0,first_order,991.4100028725791,0.022109031677246094,9,0.022742952689510567,0.0,22,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,
183,VESUVIOULS,8,0,0,first_order,0.47711376893353025,0.022351980209350586,9,7.288496077114774e-5,0.0,28,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,
184,VIBRBEAM,8,0,0,first_order,1.0409676133682182,0.0066449642181396484,13,34.92067915225087,0.0,24,14,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,
185,WATSON,12,0,0,first_order,0.00012972793545807293,0.005942106246948242,16,7.431395184347324e-5,0.0,18,17,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,
186,WAYSEA1,2,0,0,first_order,1.759117816258473e-5,0.0004918575286865234,12,0.09896734072523565,0.0,13,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,
187,WAYSEA2,2,0,0,first_order,2.1561347401444878e-8,0.0008440017700195312,20,0.0006629154662957762,0.0,21,21,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,
188,YFITU,3,0,0,first_order,9.827516898552023e-13,0.002480030059814453,35,0.0002796463516272889,0.0,46,36,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,
189,ZANGWIL2,2,0,0,first_order,-18.200000009100002,7.605552673339844e-5,1,0.0,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
