id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
148,PENALTY1,1000,0,0,first_order,1.3918623030606108e6,0.0037348270416259766,14,162107.53623071822,0.0,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
149,PENALTY2,200,0,0,first_order,4.711627728753193e13,0.013375997543334961,116,0.17779351297964383,0.0,136,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
150,PENALTY3,200,0,0,max_time,0.0009976941093097567,30.000458002090454,519,0.1611356281526919,0.0,11999,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
151,POWELLBSLS,2,0,0,first_order,2.3460971229619696e-17,0.0016090869903564453,162,1.2829160042248509e-6,0.0,224,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
152,POWELLSQLS,2,0,0,first_order,6.728291072196187e-11,0.0069730281829833984,896,1.6111840904441369e-6,0.0,1342,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
153,POWERSUM,4,0,0,first_order,37.431446699256256,0.0002739429473876953,7,3.4303297979931813e-9,0.0,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
154,PRICE3,2,0,0,first_order,1.1158670035290756e-14,0.0002510547637939453,13,1.1219275069298211e-6,0.0,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
155,PRICE4,2,0,0,first_order,2.531632666377401e-8,0.0003800392150878906,32,6.0375101229810135e-5,0.0,48,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
156,QING,100,0,0,first_order,4.585441211132857e-12,0.0020759105682373047,61,3.255307423811281e-5,0.0,72,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
157,RAT42LS,3,0,0,max_time,NaN,30.00003695487976,593895,NaN,0.0,15441255,1187799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
158,RAT43LS,4,0,0,first_order,1.0764615963733331e6,0.00023794174194335938,3,7.958078640513122e-13,0.0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
159,RECIPELS,3,0,0,first_order,8.353514600749435e-11,0.000308990478515625,24,1.962577757000723e-6,0.0,31,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
160,ROSENBR,2,0,0,first_order,1.445605332105295e-17,0.00035500526428222656,39,8.411308266965997e-8,0.0,52,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
161,ROSENBRTU,2,0,0,first_order,2.75664485101088e-26,0.0019321441650390625,144,7.272128464903628e-12,0.0,214,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
162,ROSZMAN1LS,4,0,0,first_order,0.15686701455200774,0.0013070106506347656,14,0.00022828553886158602,0.0,39,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
163,S308,2,0,0,first_order,0.7731990564930258,0.00018787384033203125,10,7.048192723036933e-7,0.0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
164,SENSORS,100,0,0,first_order,-2101.78125,0.22397303581237793,35,7.634450464417768e-7,0.0,47,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
165,SINEVAL,2,0,0,first_order,1.6825526789529748e-21,0.0014960765838623047,72,3.454888737167034e-9,0.0,96,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
166,SISSER,2,0,0,first_order,1.2034421318216633e-10,0.000225067138671875,15,1.766179365630607e-7,0.0,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
167,SNAIL,2,0,0,first_order,2.671483318264638e-16,0.0002238750457763672,10,3.2689346367375865e-8,0.0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
168,SPIN2LS,102,0,0,first_order,8.19831804305792e-12,0.0048220157623291016,7,0.00012363599475964543,0.0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
169,SSI,3,0,0,max_time,9.027984181325881e-9,30.000000953674316,4695876,7.99429274762448e-5,0.0,5797558,5797116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170,STRATEC,10,0,0,max_time,2333.188010313435,30.016578912734985,755,80.14433670545237,0.0,1098,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171,STREG,4,0,0,first_order,110.44728325476532,0.0003230571746826172,12,5.683542510209574,0.0,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,STRTCHDV,10,0,0,first_order,2.2696090313546088e-10,0.0009829998016357422,25,7.096197891201726e-7,0.0,31,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,THURBERLS,7,0,0,first_order,5643.114362566154,0.05018305778503418,3111,2.9815451858184194,0.0,3663,3437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
174,TOINTGOR,50,0,0,first_order,1373.9054606636569,0.0042879581451416016,144,8.027775722069861e-6,0.0,153,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
175,TOINTPSP,50,0,0,first_order,225.56040942188588,0.0032739639282226562,135,9.449111448313408e-7,0.0,155,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
176,TOINTQOR,50,0,0,first_order,1175.4722221461693,0.0007619857788085938,43,1.5461086605359345e-6,0.0,49,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
177,TRIGON1,10,0,0,first_order,4.8160841833085765e-15,0.0010390281677246094,50,3.4095879427661774e-7,0.0,57,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
178,TRIGON2,10,0,0,first_order,12.665816168505822,0.001071929931640625,82,2.423975798087709e-6,0.0,110,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
179,VANDANMSLS,22,0,0,first_order,7.797368757639201,0.003276824951171875,51,3.8256153025111874e-8,0.0,65,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
180,VARDIM,200,0,0,first_order,403612.91341367504,0.0015630722045898438,25,1.0494762219295181e8,0.0,56,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
181,VESUVIALS,8,0,0,first_order,3461.245244803627,0.00913095474243164,9,0.029900029268193677,0.0,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
182,VESUVIOLS,8,0,0,first_order,1464.6004440854886,2.2133290767669678,3436,1.550898955226369,0.0,4104,3923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183,VESUVIOULS,8,0,0,first_order,0.4771193496847822,2.0900042057037354,3515,0.0009759078153692678,0.0,3891,3782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184,VIBRBEAM,8,0,0,first_order,8.78411343495997,0.05597996711730957,1140,7.827655146959103,0.0,1459,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
185,WATSON,12,0,0,first_order,1.5500075606269922e-7,0.010528087615966797,631,2.9521322642536942e-6,0.0,760,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
186,WAYSEA1,2,0,0,first_order,5.604307603345923e-11,0.0003180503845214844,19,0.0008508366249161743,0.0,42,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
187,WAYSEA2,2,0,0,first_order,3.838179524449124e-14,0.0002338886260986328,16,2.724043971159952e-7,0.0,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
188,YFITU,3,0,0,first_order,6.724839873734936e-13,0.0016849040985107422,76,2.7093113153922734e-5,0.0,104,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
189,ZANGWIL2,2,0,0,first_order,-18.200000009100002,0.0001430511474609375,2,0.0,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
